OBS,HOUSEHOLDID,LASTPURCHASE,PRIVATE,SUNSHINE,KEEBLER,NABISCO,PRICEPRIVATE,PRICESUNSHINE,PRICEKEEBLER,PRICENABISCO,DISPLPRIVATE,DISPLSUNSHINE,DISPLKEEBLER,DISPLNABISCO,FEATPRIVATE,FEATSUNSHINE,FEATKEEBLER,FEATNABISCO,FEATDISPLPRIVATE,FEATDISPLSUNSHIN,FEATDISPLKEEBLER,FEATDISPLNABISCO
2662,108,0,1,0,0,0,0.549999952,1.089999914,1.089999914,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
2663,108,0,1,0,0,0,0.549999952,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
2664,108,0,1,0,0,0,0.549999952,0.789999962,1.209999919,1.089999914,0,0,0,1,0,0,0,0,0,1,0,0
2665,108,0,1,0,0,0,0.589999914,0.789999962,1.209999919,1.089999914,0,1,0,1,0,0,0,0,0,0,0,0
2666,108,0,1,0,0,0,0.589999914,1.089999914,1.089999914,1.089999914,0,0,0,1,0,0,0,0,0,0,0,0
2667,108,0,1,0,0,0,0.589999914,1.089999914,1.199999928,1.190000057,0,0,0,1,0,0,0,0,0,0,0,0
2668,108,0,1,0,0,0,0.589999914,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
2669,108,0,1,0,0,0,0.589999914,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
2670,108,0,1,0,0,0,0.589999914,1.089999914,1.209999919,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
2671,108,0,0,1,0,0,0.859999955,0.889999986,1.209999919,0.99000001,0,0,0,0,0,0,0,0,0,0,0,1
2672,108,0,1,0,0,0,0.589999914,0.889999986,1.209999919,0.99000001,0,0,0,0,0,0,0,1,0,0,0,0
2673,108,0,1,0,0,0,0.589999914,0.949999988,1.190000057,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
2674,108,1,1,0,0,0,0.589999914,1.289999962,1.039999962,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
2675,109,0,0,0,0,1,0.589999914,0.930000007,0.879999995,0.959999979,0,0,0,0,0,0,0,0,0,0,0,0
2676,109,0,0,1,0,0,0.589999914,0.579999924,0.879999995,0.879999995,0,0,0,0,0,0,0,0,0,1,0,0
2677,109,0,0,0,1,0,0.589999914,0.779999912,0.879999995,0.879999995,0,1,0,1,0,0,0,0,0,0,0,0
2678,109,0,0,0,0,1,0.589999914,0.680000007,0.879999995,0.879999995,0,1,0,1,0,0,0,0,0,0,0,0
2679,109,0,0,0,0,1,0.589999914,0.930000007,0.879999995,0.879999995,0,0,0,1,0,0,0,0,0,0,0,0
2680,109,0,0,0,0,1,0.589999914,0.930000007,0.879999995,0.879999995,0,0,0,0,0,0,0,0,0,0,0,0
2681,109,0,0,0,0,1,0.589999914,0.930000007,0.879999995,0.879999995,0,0,0,0,0,0,0,0,0,0,0,0
2682,109,0,0,0,0,1,0.589999914,0.930000007,0.879999995,0.879999995,0,0,0,0,0,0,0,0,0,0,0,0
2683,109,0,0,0,0,1,0.589999914,0.930000007,0.980000019,0.879999995,0,0,0,0,0,0,0,0,0,0,0,0
2684,109,0,0,0,0,1,0.589999914,0.920000017,0.980000019,0.879999995,0,0,0,0,0,0,0,0,0,0,0,0
2685,109,0,0,0,0,1,0.589999914,0.930000007,0.980000019,0.879999995,0,0,0,0,0,0,0,0,0,0,0,0
2686,109,0,0,0,0,1,0.589999914,0.930000007,0.879999995,0.879999995,0,0,0,0,0,0,0,0,0,0,0,0
2687,109,0,0,0,0,1,0.589999914,0.930000007,0.980000019,0.879999995,0,0,0,0,0,0,0,0,0,0,0,0
2688,109,0,0,0,0,1,0.579999924,0.930000007,0.980000019,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
2689,109,0,0,0,0,1,0.579999924,0.930000007,0.980000019,1.089999914,0,0,1,0,0,0,0,0,0,0,0,0
2690,109,0,0,0,0,1,0.579999924,0.930000007,0.980000019,0.980000019,0,0,1,0,0,0,0,0,0,0,0,0
2691,109,0,0,0,0,1,0.579999924,0.930000007,1.029999971,0.980000019,0,0,1,0,0,0,0,0,0,0,0,0
2692,109,0,0,0,0,1,0.579999924,0.879999995,1.089999914,1.049999952,0,1,0,0,0,0,0,0,0,0,0,0
2693,109,0,0,0,0,1,0.579999924,0.779999912,1.089999914,1.049999952,0,0,0,0,0,0,0,0,0,1,0,0
2694,109,0,0,0,0,1,0.579999924,0.879999995,1.089999914,1.079999924,0,1,0,0,0,0,0,0,0,0,0,0
2695,109,0,0,0,0,1,0.579999924,0.879999995,0.980000019,0.980000019,0,1,0,0,0,0,0,0,0,0,0,0
2696,109,0,0,0,0,1,0.579999924,0.879999995,0.980000019,1.079999924,0,0,1,0,0,0,0,0,0,0,0,1
2697,109,0,0,0,0,1,0.579999924,0.879999995,1.190000057,1.079999924,0,0,1,1,0,0,0,0,0,0,0,0
2698,109,0,0,0,0,1,0.579999924,0.879999995,1.129999995,1.079999924,0,0,1,1,0,0,0,0,0,0,0,0
2699,109,0,0,0,0,1,0.629999995,0.930000007,1.190000057,1,1,0,0,0,0,0,0,0,0,0,0,1
2700,109,0,0,0,0,1,0.629999995,0.930000007,1.119999886,0.980000019,1,0,0,1,0,0,0,0,0,0,0,0
2701,109,0,0,0,0,1,0.639999986,0.930000007,1.119999886,0.980000019,0,0,0,0,0,0,0,0,0,0,0,0
2702,109,1,0,0,0,1,0.609999955,1.23999989,1.049999952,0.879999995,0,0,0,0,0,0,0,1,0,0,0,0
2703,110,0,0,0,0,1,0.649999976,0.589999914,0.99000001,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
2704,110,0,0,0,0,1,0.649999976,0.889999986,1.019999981,1.049999952,0,0,0,1,0,0,0,0,0,0,0,0
2705,110,0,0,0,0,1,0.49000001,0.889999986,1.019999981,1.049999952,0,0,0,0,0,0,0,0,1,0,0,0
2706,110,0,0,0,0,1,0.680000007,0.789999962,1.079999924,0.889999986,0,1,0,0,0,0,0,0,0,0,0,0
2707,110,0,0,0,0,1,0.670000017,0.889999986,1.019999981,0.889999986,0,0,0,1,0,0,0,0,0,0,0,0
2708,110,0,0,0,0,1,0.649999976,0.889999986,1.070000052,1.149999976,0,0,0,0,0,0,0,0,0,0,0,0
2709,110,0,0,0,0,1,0.779999912,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
2710,110,0,0,0,0,1,0.5,0.889999986,1.149999976,0.99000001,0,0,1,0,1,0,0,0,0,0,0,0
2711,110,0,0,0,0,1,0.649999976,0.889999986,1.149999976,0.99000001,0,0,1,0,0,0,0,0,0,0,0,0
2712,110,0,0,0,0,1,0.649999976,0.889999986,1.149999976,0.99000001,0,0,1,0,0,0,0,0,0,0,0,0
2713,110,0,0,0,0,1,0.649999976,0.879999995,1.149999976,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
2714,110,0,0,0,0,1,0.649999976,0.879999995,1.149999976,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
2715,110,0,0,0,0,1,0.649999976,0.879999995,1.149999976,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
2716,110,0,0,0,0,1,0.649999976,0.970000029,1.25,1.089999914,0,0,0,0,0,0,0,0,0,0,0,1
2717,110,0,0,0,0,1,0.649999976,0.970000029,1.25,1.089999914,0,0,0,0,0,0,0,0,0,0,0,1
2718,110,0,0,0,0,1,0.649999976,0.970000029,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0
2719,110,0,0,0,0,1,0.649999976,0.970000029,1.25,1.089999914,0,0,0,0,0,0,0,1,0,0,0,0
2720,110,0,0,0,0,1,0.5,0.970000029,1.169999957,1.089999914,0,0,0,1,0,0,0,0,1,0,0,0
2721,110,0,0,0,0,1,0.649999976,1.049999952,1.25,1.25,0,0,0,1,0,0,0,0,0,0,0,0
2722,110,0,0,0,0,1,0.649999976,1.049999952,1.25,0.99000001,1,0,0,1,0,0,0,0,0,0,0,0
2723,110,0,0,0,0,1,0.649999976,1.049999952,1.169999957,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
2724,110,0,0,0,0,1,0.649999976,1.049999952,0.99000001,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
2725,110,0,0,0,0,1,0.649999976,1.049999952,0.99000001,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
2726,110,1,0,0,0,1,0.649999976,1.049999952,0.99000001,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
2727,111,0,1,0,0,0,0.789999962,0.689999998,0.879999995,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
2728,111,0,1,0,0,0,0.549999952,0.689999998,0.879999995,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
2729,111,0,1,0,0,0,0.549999952,0.99000001,1.089999914,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
2730,111,0,1,0,0,0,0.549999952,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
2731,111,0,0,1,0,0,0.779999912,0.49000001,1.089999914,1.089999914,0,0,0,0,0,1,0,0,0,0,0,0
2732,111,0,1,0,0,0,0.549999952,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
2733,111,0,1,0,0,0,0.889999986,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
2734,111,0,1,0,0,0,0.549999952,0.99000001,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
2735,111,0,1,0,0,0,0.889999986,0.980000019,1.089999914,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
2736,111,0,1,0,0,0,0.549999952,0.980000019,1.089999914,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
2737,111,0,1,0,0,0,0.689999998,0.980000019,1.209999919,1.190000057,1,0,0,1,0,0,0,0,0,0,0,0
2738,111,0,1,0,0,0,0.689999998,0.980000019,1.209999919,1.190000057,1,0,0,1,0,0,0,0,0,0,0,0
2739,111,0,1,0,0,0,0.549999952,0.980000019,1.190000057,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
2740,111,0,1,0,0,0,0.889999986,0.980000019,1.190000057,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
2741,111,0,1,0,0,0,0.889999986,0.980000019,1.190000057,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
2742,111,0,0,1,0,0,0.779999912,0.789999962,1.209999919,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
2743,111,0,1,0,0,0,0.579999924,0.930000007,1.190000057,1.079999924,0,0,0,0,0,0,0,0,0,0,0,0
2744,111,0,1,0,0,0,0.589999914,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
2745,111,0,1,0,0,0,0.589999914,0.889999986,1.089999914,1.289999962,0,0,0,1,0,0,0,0,0,0,1,0
2746,111,0,1,0,0,0,0.680000007,0.930000007,1.119999886,0.980000019,1,0,1,0,0,0,0,0,0,0,0,0
2747,111,0,1,0,0,0,0.589999914,1.089999914,1.159999967,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
2748,111,1,1,0,0,0,0.589999914,1.089999914,1.039999962,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
2749,112,0,1,0,0,0,0.549999952,0.99000001,1.089999914,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
2750,112,0,1,0,0,0,0.549999952,0.99000001,0.99000001,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
2751,112,0,1,0,0,0,0.549999952,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
2752,112,0,1,0,0,0,0.720000029,0.49000001,1.089999914,1.089999914,0,0,0,0,0,1,0,0,0,0,0,0
2753,112,0,1,0,0,0,0.549999952,1.029999971,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
2754,112,0,1,0,0,0,0.549999952,0.789999962,1.049999952,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
2755,112,0,1,0,0,0,0.549999952,0.789999962,1.049999952,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
2756,112,0,1,0,0,0,0.549999952,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
2757,112,0,1,0,0,0,0.549999952,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
2758,112,0,1,0,0,0,0.889999986,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
2759,112,0,1,0,0,0,0.549999952,0.99000001,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
2760,112,0,1,0,0,0,0.549999952,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
2761,112,0,0,0,0,1,0.519999921,0.970000029,1.089999914,1.149999976,0,0,0,1,0,0,1,0,0,0,0,0
2762,112,0,1,0,0,0,0.549999952,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
2763,112,0,0,0,0,1,0.930000007,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
2764,112,0,1,0,0,0,0.589999914,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
2765,112,0,1,0,0,0,0.589999914,0.889999986,1.209999919,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
2766,112,0,1,0,0,0,0.589999914,0.949999988,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
2767,112,0,1,0,0,0,0.589999914,0.949999988,1.209999919,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
2768,112,0,1,0,0,0,0.589999914,1.089999914,1.179999828,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
2769,112,1,1,0,0,0,0.589999914,1.289999962,1.039999962,1.2299999,0,0,0,0,0,0,0,0,0,0,0,0
2770,113,0,0,0,0,1,0.689999998,0.789999962,0.99000001,0.689999998,0,0,0,0,0,0,0,0,0,0,0,0
2771,113,0,0,1,0,0,0.689999998,0.789999962,0.99000001,1.00999999,0,0,0,1,0,0,0,0,0,0,0,0
2772,113,0,1,0,0,0,0.689999998,0.889999986,0.99000001,1.129999995,0,0,0,1,0,0,0,0,0,0,0,0
2773,113,0,0,1,0,0,0.779999912,0.49000001,1.089999914,1.089999914,0,1,0,0,0,0,0,0,0,0,0,0
2774,113,0,0,0,0,1,0.779999912,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
2775,113,0,0,1,0,0,0.789999962,0.789999962,1.149999976,1.00999999,0,0,0,0,0,0,0,0,0,0,0,0
2776,113,0,1,0,0,0,0.689999998,0.789999962,1.089999914,1.179999828,0,0,0,0,0,0,0,0,0,0,0,0
2777,113,0,1,0,0,0,0.789999962,0.99000001,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
2778,113,0,0,0,0,1,0.680000007,1.00999999,1.169999957,0.949999988,0,0,0,0,0,0,0,1,0,0,0,0
2779,113,0,1,0,0,0,0.789999962,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
2780,113,0,0,1,0,0,0.49000001,0.789999962,1.25,1.059999824,0,1,0,1,1,0,0,0,0,0,0,0
2781,113,0,0,1,0,0,0.779999912,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
2782,113,0,0,1,0,0,0.689999998,0.789999962,1.089999914,1.2299999,1,1,0,0,0,0,0,0,0,0,0,0
2783,113,0,0,1,0,0,0.689999998,0.789999962,1.25,0.99000001,1,1,0,0,0,0,0,0,0,0,0,0
2784,113,0,0,1,0,0,0.689999998,0.789999962,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
2785,113,0,0,1,0,0,0.689999998,0.789999962,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
2786,113,0,0,1,0,0,0.579999924,0.879999995,1.089999914,1.190000057,0,1,0,1,0,0,0,0,0,0,0,0
2787,113,0,0,1,0,0,0.680000007,0.889999986,1.23999989,1.089999914,0,0,1,0,0,0,0,0,0,1,0,1
2788,113,0,0,0,0,1,0.75,0.789999962,1.349999905,1.289999962,0,1,0,0,0,0,0,0,0,0,0,0
2789,113,0,1,0,0,0,0.889999986,0.980000019,1.190000057,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
2790,113,0,0,1,0,0,0.779999912,0.789999962,1.209999919,1.089999914,0,0,0,0,0,1,0,0,0,0,0,0
2791,113,0,0,1,0,0,0.759999931,0.789999962,1.349999905,1.149999976,0,1,0,0,0,0,0,0,0,0,0,1
2792,113,0,0,1,0,0,0.759999931,0.789999962,1.349999905,1.149999976,0,1,0,0,0,0,0,0,0,0,0,1
2793,113,0,1,0,0,0,0.889999986,0.789999962,1.209999919,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
2794,113,0,1,0,0,0,0.889999986,0.789999962,1.209999919,1.089999914,0,0,0,1,0,0,0,0,0,0,0,0
2795,113,0,1,0,0,0,0.730000019,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
2796,113,0,0,0,0,1,0.959999979,1.089999914,1.089999914,1.089999914,1,0,0,0,0,0,0,0,0,0,0,0
2797,113,0,1,0,0,0,0.589999914,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
2798,113,0,1,0,0,0,0.589999914,1.089999914,1.209999919,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
2799,113,0,0,1,0,0,0.680000007,0.789999962,1.23999989,0.99000001,0,0,0,0,0,0,0,1,0,1,0,0
2800,113,0,0,0,0,1,0.680000007,0.889999986,1.25,0.889999986,0,0,0,0,0,0,0,0,0,0,0,1
2801,113,0,0,0,1,0,0.789999962,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
2802,113,0,0,0,0,1,0.680000007,1.190000057,1.25,0.889999986,0,0,0,0,0,0,0,0,0,0,0,1
2803,113,0,1,0,0,0,0.379999995,1.23999989,1.049999952,0.980000019,0,0,0,0,0,0,0,0,1,0,0,0
2804,113,1,0,0,1,0,0.959999979,1.289999962,1.039999962,1.289999962,1,0,0,1,0,0,0,0,0,0,0,0
2805,114,0,0,0,0,1,0.709999979,0.99000001,0.99000001,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
2806,114,0,0,0,0,1,0.779999912,0.789999962,1.049999952,1.089999914,0,1,0,0,0,0,0,0,0,0,0,0
2807,114,0,0,0,0,1,0.779999912,1.089999914,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
2808,114,0,1,0,0,0,0.549999952,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
2809,114,0,0,0,0,1,0.709999979,1.089999914,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
2810,114,0,0,0,0,1,0.779999912,0.889999986,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
2811,114,0,0,0,0,1,0.779999912,0.980000019,1.190000057,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
2812,114,0,0,0,0,1,0.639999986,0.789999962,1.209999919,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
2813,114,0,0,0,0,1,0.779999912,1.089999914,1.190000057,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
2814,114,0,0,0,0,1,0.779999912,0.789999962,1.209999919,1.089999914,0,0,0,1,0,0,0,0,0,1,0,0
2815,114,0,0,0,0,1,0.789999962,1.089999914,1.209999919,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
2816,114,0,0,0,0,1,0.789999962,1.089999914,1.089999914,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
2817,114,0,0,0,0,1,0.720000029,1.089999914,1.039999962,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
2818,114,1,0,0,0,1,0.959999979,1.289999962,1.039999962,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
2819,115,0,0,0,1,0,0.609999955,0.889999986,0.889999986,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
2820,115,0,0,0,0,1,0.529999912,0.889999986,0.99000001,0.889999986,0,0,1,1,0,0,0,0,1,0,0,0
2821,115,0,0,0,0,1,0.609999955,0.689999998,1.089999914,0.889999986,0,0,0,1,0,1,0,0,0,0,0,0
2822,115,0,0,0,0,1,0.529999912,0.789999962,1.149999976,0.99000001,0,0,1,0,1,0,0,0,0,0,0,0
2823,115,0,0,0,0,1,0.609999955,0.970000029,1.149999976,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
2824,115,0,0,0,0,1,0.579999924,0.970000029,1.149999976,1.089999914,0,0,0,0,1,0,0,1,0,0,0,0
2825,115,0,0,0,0,1,0.579999924,0.970000029,1.149999976,1.089999914,0,0,0,0,1,0,0,1,0,0,0,0
2826,115,0,0,0,0,1,0.609999955,0.970000029,0.99000001,1.25,0,0,0,0,0,0,0,0,0,0,1,0
2827,115,0,0,0,0,1,0.609999955,0.970000029,1.289999962,1.089999914,0,0,0,1,0,0,0,0,0,0,0,0
2828,115,0,0,0,0,1,0.609999955,1.049999952,1.190000057,1.25,0,0,0,1,0,0,0,0,0,0,0,0
2829,115,0,0,0,0,1,0.609999955,1.049999952,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
2830,115,0,0,0,0,1,0.609999955,1.049999952,1.25,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
2831,115,0,0,0,0,1,0.609999955,1.049999952,1.289999962,1.25,0,0,1,0,0,0,0,0,0,0,0,0
2832,115,0,0,0,0,1,0.609999955,1.049999952,1.289999962,0.99000001,0,0,0,0,0,0,0,0,0,0,0,1
2833,115,1,0,0,0,1,0.609999955,1.049999952,1.289999962,1.289999962,0,0,0,1,0,0,0,0,0,0,0,0
2834,116,0,0,0,0,1,0.649999976,0.589999914,0.99000001,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
2835,116,0,0,0,1,0,0.649999976,0.889999986,0.889999986,1.049999952,0,0,0,0,0,0,0,0,0,0,1,0
2836,116,0,0,0,1,0,0.649999976,0.889999986,0.889999986,1.049999952,0,0,0,0,0,0,0,0,0,0,0,0
2837,116,0,0,0,0,1,0.649999976,0.889999986,0.99000001,0.889999986,0,0,0,0,0,0,0,0,0,0,0,1
2838,116,0,0,0,0,1,0.649999976,0.889999986,0.99000001,0.889999986,0,0,0,1,0,0,0,0,0,0,0,0
2839,116,0,0,0,0,1,0.649999976,0.889999986,0.99000001,1.049999952,0,0,0,0,0,0,0,0,0,0,0,0
2840,116,0,0,0,0,1,0.649999976,0.789999962,1.049999952,0.889999986,0,0,0,1,0,0,0,0,0,1,0,0
2841,116,0,0,0,0,1,0.779999912,0.789999962,1.049999952,0.99000001,0,1,0,0,0,0,0,0,0,0,0,0
2842,116,0,0,0,0,1,0.49000001,0.839999914,1.019999981,0.889999986,0,0,0,0,0,0,0,0,0,1,0,1
2843,116,0,0,0,0,1,0.649999976,0.889999986,1.070000052,1.149999976,0,0,0,0,0,0,0,0,0,0,0,0
2844,116,0,0,0,0,1,0.649999976,0.889999986,0.99000001,1.149999976,0,0,1,0,0,0,0,0,0,0,0,0
2845,116,0,0,0,0,1,0.649999976,0.889999986,1.149999976,0.99000001,0,0,1,0,0,0,0,0,0,0,0,0
2846,116,0,0,0,0,1,0.649999976,0.879999995,1.149999976,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
2847,116,0,0,0,0,1,0.649999976,0.879999995,0.99000001,1.25,0,0,0,0,0,0,0,0,0,0,0,0
2848,116,0,0,0,0,1,0.649999976,0.970000029,1.25,0.74000001,0,0,0,0,0,0,0,0,0,0,0,1
2849,116,0,0,0,0,1,0.5,0.970000029,1.169999957,1.089999914,0,0,0,1,0,0,0,0,1,0,0,0
2850,116,1,0,0,0,1,0.649999976,1.049999952,0.99000001,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
2851,117,0,0,0,0,1,0.680000007,0.730000019,0.930000007,0.869999945,0,0,0,0,0,0,0,0,0,0,0,0
2852,117,0,0,1,0,0,0.680000007,0.689999998,0.879999995,1.059999824,0,0,0,0,0,0,0,0,0,1,0,0
2853,117,0,1,0,0,0,0.689999998,0.889999986,0.99000001,1.129999995,0,0,1,1,0,0,0,0,0,0,0,0
2854,117,0,0,0,0,1,0.689999998,0.889999986,0.99000001,0.889999986,0,0,0,1,0,0,0,0,0,0,0,0
2855,117,0,0,0,1,0,0.680000007,0.789999962,0.980000019,1.059999824,0,1,0,0,0,0,0,0,0,0,0,0
2856,117,0,0,0,0,1,0.789999962,0.889999986,1.389999986,1.129999995,0,0,0,0,0,0,0,0,0,0,0,0
2857,117,0,1,0,0,0,0.549999952,0.980000019,1.089999914,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
2858,117,0,0,0,0,1,0.779999912,0.99000001,1.089999914,1.190000057,0,0,0,0,0,0,0,0,0,0,0,0
2859,117,0,0,0,0,1,0.579999924,0.930000007,0.980000019,0.980000019,0,0,0,1,0,0,0,0,0,0,0,0
2860,117,0,0,0,0,1,0.689999998,0.789999962,1.25,0.99000001,1,1,0,0,0,0,0,0,0,0,0,0
2861,117,0,0,0,0,1,0.649999976,0.789999962,1.349999905,1.089999914,0,1,0,1,0,0,0,0,0,0,0,0
2862,117,0,0,0,0,1,0.730000019,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,1,0,0,0,0,0
2863,117,0,0,0,0,1,0.730000019,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
2864,117,0,0,0,0,1,0.730000019,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
2865,117,0,0,0,0,1,0.789999962,1.089999914,1.349999905,1.289999962,0,0,0,0,0,0,0,0,0,0,0,0
2866,117,0,0,0,0,1,0.889999986,1.190000057,1.349999905,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
2867,117,0,0,0,0,1,0.889999986,0.99000001,1.349999905,1.089999914,0,0,0,0,0,0,0,0,0,0,0,0
2868,117,0,0,0,0,1,0.889999986,1.190000057,1.289999962,1.289999962,0,0,0,0,0,0,0,1,0,0,0,0
2869,117,0,0,0,0,1,0.889999986,0.99000001,1.199999928,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
2870,117,0,0,0,0,1,0.720000029,1.089999914,1.219999909,1.289999962,1,0,0,0,0,0,0,0,0,0,0,0
2871,117,1,0,0,0,1,0.680000007,1.190000057,1.25,0.889999986,0,0,0,0,0,0,0,0,0,0,0,1
2872,118,0,1,0,0,0,0.789999962,0.980000019,0.879999995,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
2873,118,0,1,0,0,0,0.789999962,0.689999998,0.879999995,0.889999986,0,0,0,0,0,0,0,0,0,0,0,0
2874,118,0,0,0,0,1,0.709999979,0.689999998,0.879999995,0.889999986,0,1,0,0,0,0,0,0,0,0,0,0
2875,118,0,1,0,0,0,0.789999962,0.99000001,1.089999914,1.089999914,0,0,0,1,0,0,0,0,0,0,0,0
2876,118,0,1,0,0,0,0.789999962,0.99000001,1.089999914,1.089999914,0,0,0,1,0,0,0,0,0,0,0,0
2877,118,0,1,0,0,0,0.789999962,0.99000001,1.089999914,0.99000001,0,0,0,1,0,0,0,0,0,0,0,0
2878,118,0,1,0,0,0,0.789999962,0.99000001,1.089999914,0.99000001,0,0,0,0,0,0,0,0,0,0,0,0
2879,118,0,1,0,0,0,0.889999986,0.49000001,1.089999914,1.089999914,0,1,0,0,0,0,0,0,0,0,0,0
2880,118,0,1,0,0,0,0.889999986,0.589999914,1.089999914,0.889999986,0,1,0,0,0,0,0,0,0,0,0,0
